Time	EEG_Fp1	EEG_Fp2	PPG
오후 1:49:27.459 	0.000062	0.000037	0.000912
오후 1:49:27.483 	0.000071	0.000032	0.000912
오후 1:49:27.483 	0.000080	0.000053	0.000912
오후 1:49:27.532 	0.000067	0.000039	0.000912
오후 1:49:27.532 	0.000060	0.000030	0.000912
오후 1:49:27.536 	0.000038	0.000011	0.000912
오후 1:49:27.536 	0.000063	0.000035	0.000912
오후 1:49:27.538 	0.000072	0.000062	0.000912
오후 1:49:27.538 	0.000081	0.000041	0.000912
오후 1:49:27.540 	0.000076	0.000033	0.000912
오후 1:49:27.540 	0.000075	0.000048	0.000912
오후 1:49:27.543 	0.000109	0.000066	0.000912
오후 1:49:27.543 	0.000101	0.000066	0.000912
오후 1:49:27.564 	0.000085	0.000037	0.000912
오후 1:49:27.564 	0.000074	0.000024	0.000912
오후 1:49:27.566 	0.000076	0.000043	0.000912
오후 1:49:27.566 	0.000115	0.000076	0.000912
오후 1:49:27.568 	0.000112	0.000063	0.000912
오후 1:49:27.568 	0.000092	0.000052	0.000912
오후 1:49:27.570 	0.000106	0.000064	0.000912
오후 1:49:27.570 	0.000098	0.000064	0.000912
오후 1:49:27.572 	0.000072	0.000048	0.000912
오후 1:49:27.572 	0.000051	0.000028	0.000912
오후 1:49:27.574 	0.000069	0.000049	0.000912
오후 1:49:27.574 	0.000074	0.000057	0.000912
오후 1:49:27.595 	0.000092	0.000069	0.000912
오후 1:49:27.595 	0.000083	0.000050	0.000912
오후 1:49:27.598 	0.000090	0.000055	0.000912
오후 1:49:27.598 	0.000080	0.000058	0.000912
오후 1:49:27.603 	0.000089	0.000053	0.000912
오후 1:49:27.603 	0.000082	0.000031	0.000912
오후 1:49:27.625 	0.000070	0.000030	0.000912
오후 1:49:27.625 	0.000106	0.000063	0.000912
오후 1:49:27.629 	0.000110	0.000070	0.000912
오후 1:49:27.629 	0.000072	0.000030	0.000912
오후 1:49:27.634 	0.000087	0.000046	0.000912
오후 1:49:27.634 	0.000108	0.000070	0.000912
오후 1:49:27.660 	0.000045	0.000006	0.000912
오후 1:49:27.660 	0.000091	0.000066	0.000912
오후 1:49:27.664 	0.000114	0.000056	0.000912
오후 1:49:27.664 	0.000144	0.000087	0.000912
오후 1:49:27.666 	0.000126	0.000070	0.000912
오후 1:49:27.666 	0.000090	0.000031	0.000912
오후 1:49:27.669 	0.000107	0.000049	0.000912
오후 1:49:27.669 	0.000100	0.000044	0.000912
오후 1:49:27.692 	0.000125	0.000055	0.000912
오후 1:49:27.692 	0.000110	0.000046	0.000912
오후 1:49:27.696 	0.000089	0.000021	0.000912
오후 1:49:27.696 	0.000082	0.000015	0.000912
오후 1:49:27.698 	0.000090	0.000018	0.000912
오후 1:49:27.698 	0.000101	0.000056	0.000912
오후 1:49:27.700 	0.000101	0.000038	0.000912
오후 1:49:27.700 	0.000094	0.000031	0.000912
오후 1:49:27.721 	0.000082	0.000034	0.000912
오후 1:49:27.721 	0.000079	0.000037	0.000912
오후 1:49:27.724 	0.000084	0.000036	0.000912
오후 1:49:27.724 	0.000084	0.000040	0.000912
오후 1:49:27.729 	0.000105	0.000053	0.000912
오후 1:49:27.729 	0.000091	0.000043	0.000912
오후 1:49:27.754 	0.000080	0.000033	0.000912
오후 1:49:27.754 	0.000071	0.000029	0.000912
오후 1:49:27.757 	0.000094	0.000031	0.000912
오후 1:49:27.757 	0.000101	0.000036	0.000912
오후 1:49:27.760 	0.000103	0.000048	0.000912
오후 1:49:27.760 	0.000091	0.000043	0.000912
오후 1:49:27.763 	0.000067	0.000024	0.000912
오후 1:49:27.763 	0.000101	0.000054	0.000912
오후 1:49:27.765 	0.000084	0.000044	0.000912
오후 1:49:27.765 	0.000087	0.000027	0.000912
오후 1:49:27.789 	0.000087	0.000038	0.000912
오후 1:49:27.789 	0.000098	0.000057	0.000912
오후 1:49:27.793 	0.000121	0.000081	0.000912
오후 1:49:27.793 	0.000121	0.000065	0.000912
오후 1:49:27.795 	0.000084	0.000030	0.000912
오후 1:49:27.795 	0.000122	0.000062	0.000912
오후 1:49:27.797 	0.000089	0.000025	0.000912
오후 1:49:27.797 	0.000072	0.000025	0.000912
오후 1:49:27.823 	0.000042	0.000001	0.000912
오후 1:49:27.823 	0.000098	0.000047	0.000912
오후 1:49:27.826 	0.000092	0.000031	0.000912
오후 1:49:27.826 	0.000103	0.000047	0.000912
오후 1:49:27.830 	0.000103	0.000047	0.000912
오후 1:49:27.830 	0.000100	0.000043	0.000912
오후 1:49:27.832 	0.000117	0.000069	0.000912
오후 1:49:27.832 	0.000130	0.000080	0.000912
오후 1:49:27.856 	0.000096	0.000038	0.000912
오후 1:49:27.856 	0.000133	0.000070	0.000912
오후 1:49:27.859 	0.000114	0.000062	0.000912
오후 1:49:27.859 	0.000095	0.000035	0.000912
오후 1:49:27.863 	0.000104	0.000069	0.000912
오후 1:49:27.863 	0.000106	0.000046	0.000912
오후 1:49:27.864 	0.000106	0.000051	0.000912
오후 1:49:27.864 	0.000088	0.000050	0.000912
오후 1:49:27.873 	0.000072	0.000032	0.000912
오후 1:49:27.873 	0.000054	0.000030	0.000912
오후 1:49:27.898 	0.000054	0.000037	0.000912
오후 1:49:27.898 	0.000082	0.000056	0.000912
오후 1:49:27.981 	0.000098	0.000052	0.000912
오후 1:49:27.981 	0.000064	0.000021	0.000912
오후 1:49:27.998 	0.000064	0.000029	0.000912
오후 1:49:27.998 	0.000061	0.000035	0.000912
오후 1:49:28.049 	0.000101	0.000068	0.000912
오후 1:49:28.049 	0.000071	0.000049	0.000912
오후 1:49:28.051 	0.000078	0.000071	0.000912
오후 1:49:28.051 	0.000124	0.000106	0.000912
오후 1:49:28.055 	0.000087	0.000084	0.000912
오후 1:49:28.055 	0.000098	0.000089	0.000912
오후 1:49:28.057 	0.000094	0.000075	0.000912
오후 1:49:28.057 	0.000078	0.000065	0.000912
오후 1:49:28.059 	0.000099	0.000084	0.000912
오후 1:49:28.059 	0.000089	0.000059	0.000912
오후 1:49:28.078 	0.000103	0.000077	0.000912
오후 1:49:28.078 	0.000094	0.000069	0.000912
오후 1:49:28.080 	0.000066	0.000044	0.000912
오후 1:49:28.080 	0.000082	0.000068	0.000912
오후 1:49:28.083 	0.000079	0.000064	0.000912
오후 1:49:28.083 	0.000081	0.000071	0.000912
오후 1:49:28.086 	0.000101	0.000081	0.000912
오후 1:49:28.086 	0.000111	0.000084	0.000912
오후 1:49:28.100 	0.000119	0.000083	0.000912
오후 1:49:28.100 	0.000096	0.000075	0.000912
오후 1:49:28.150 	0.000115	0.000088	0.000912
오후 1:49:28.150 	0.000099	0.000074	0.000912
오후 1:49:28.152 	0.000092	0.000061	0.000912
오후 1:49:28.152 	0.000055	0.000029	0.000912
오후 1:49:28.155 	0.000078	0.000067	0.000912
오후 1:49:28.155 	0.000117	0.000097	0.000912
오후 1:49:28.161 	0.000107	0.000096	0.000912
오후 1:49:28.161 	0.000085	0.000067	0.000912
오후 1:49:28.185 	0.000046	0.000031	0.000912
오후 1:49:28.185 	0.000061	0.000043	0.000912
오후 1:49:28.187 	0.000072	0.000044	0.000912
오후 1:49:28.187 	0.000084	0.000053	0.000912
오후 1:49:28.190 	0.000076	0.000064	0.000912
오후 1:49:28.190 	0.000088	0.000060	0.000912
오후 1:49:28.192 	0.000112	0.000085	0.000912
오후 1:49:28.192 	0.000076	0.000048	0.000912
오후 1:49:28.223 	0.000061	0.000032	0.000912
오후 1:49:28.223 	0.000089	0.000073	0.000912
오후 1:49:28.225 	0.000105	0.000083	0.000912
오후 1:49:28.225 	0.000093	0.000077	0.000912
오후 1:49:28.266 	0.000081	0.000065	0.000912
오후 1:49:28.266 	0.000129	0.000123	0.000912
오후 1:49:28.269 	0.000147	0.000128	0.000912
오후 1:49:28.269 	0.000102	0.000079	0.000912
오후 1:49:28.271 	0.000077	0.000068	0.000912
오후 1:49:28.271 	0.000076	0.000058	0.000912
오후 1:49:28.274 	0.000098	0.000072	0.000912
오후 1:49:28.274 	0.000073	0.000058	0.000912
오후 1:49:28.285 	0.000082	0.000078	0.000912
오후 1:49:28.285 	0.000067	0.000058	0.000912
오후 1:49:28.313 	0.000092	0.000072	0.000912
오후 1:49:28.313 	0.000093	0.000067	0.000912
오후 1:49:28.316 	0.000100	0.000083	0.000912
오후 1:49:28.316 	0.000092	0.000074	0.000912
오후 1:49:28.319 	0.000082	0.000068	0.000912
오후 1:49:28.319 	0.000097	0.000080	0.000912
오후 1:49:28.323 	0.000097	0.000075	0.000912
오후 1:49:28.323 	0.000062	0.000054	0.000912
오후 1:49:28.356 	0.000086	0.000055	0.000912
오후 1:49:28.356 	0.000106	0.000084	0.000912
오후 1:49:28.360 	0.000121	0.000099	0.000912
오후 1:49:28.360 	0.000096	0.000059	0.000912
오후 1:49:28.363 	0.000099	0.000076	0.000912
오후 1:49:28.363 	0.000133	0.000107	0.000912
오후 1:49:28.365 	0.000109	0.000082	0.000912
오후 1:49:28.365 	0.000097	0.000062	0.000912
오후 1:49:28.391 	0.000082	0.000065	0.000912
오후 1:49:28.391 	0.000120	0.000085	0.000912
오후 1:49:28.395 	0.000130	0.000099	0.000912
오후 1:49:28.395 	0.000108	0.000077	0.000912
오후 1:49:28.398 	0.000109	0.000076	0.000912
오후 1:49:28.398 	0.000112	0.000088	0.000912
오후 1:49:28.400 	0.000086	0.000083	0.000912
오후 1:49:28.400 	0.000081	0.000078	0.000912
오후 1:49:28.425 	0.000073	0.000053	0.000912
오후 1:49:28.425 	0.000092	0.000069	0.000912
오후 1:49:28.428 	0.000134	0.000104	0.000912
오후 1:49:28.428 	0.000122	0.000099	0.000912
오후 1:49:28.430 	0.000118	0.000082	0.000912
오후 1:49:28.430 	0.000101	0.000074	0.000912
오후 1:49:28.433 	0.000114	0.000084	0.000912
오후 1:49:28.433 	0.000102	0.000089	0.000912
오후 1:49:28.434 	0.000105	0.000099	0.000912
오후 1:49:28.434 	0.000068	0.000051	0.000912
오후 1:49:28.458 	0.000095	0.000076	0.000912
오후 1:49:28.458 	0.000118	0.000110	0.000912
오후 1:49:28.460 	0.000123	0.000111	0.000912
오후 1:49:28.460 	0.000095	0.000072	0.000912
오후 1:49:28.463 	0.000102	0.000071	0.000912
오후 1:49:28.463 	0.000117	0.000090	0.000912
오후 1:49:28.466 	0.000071	0.000042	0.000912
오후 1:49:28.466 	0.000091	0.000066	0.000912
오후 1:49:28.497 	0.000076	0.000046	0.000912
오후 1:49:28.497 	0.000089	0.000070	0.000912
오후 1:49:28.501 	0.000096	0.000075	0.000912
오후 1:49:28.501 	0.000095	0.000061	0.000912
오후 1:49:28.505 	0.000080	0.000041	0.000912
오후 1:49:28.505 	0.000093	0.000066	0.000912
오후 1:49:28.538 	0.000106	0.000060	0.000912
오후 1:49:28.538 	0.000086	0.000038	0.000912
오후 1:49:28.545 	0.000084	0.000039	0.000912
오후 1:49:28.545 	0.000110	0.000079	0.000912
오후 1:49:28.550 	0.000112	0.000063	0.000912
오후 1:49:28.550 	0.000078	0.000025	0.000912
오후 1:49:28.573 	0.000084	0.000021	0.000912
오후 1:49:28.573 	0.000090	0.000044	0.000912
오후 1:49:28.588 	0.000124	0.000069	0.000912
오후 1:49:28.588 	0.000131	0.000077	0.000912
오후 1:49:28.612 	0.000096	0.000043	0.000912
오후 1:49:28.612 	0.000066	0.000028	0.000912
오후 1:49:28.615 	0.000085	0.000055	0.000912
오후 1:49:28.615 	0.000105	0.000070	0.000912
오후 1:49:28.617 	0.000080	0.000044	0.000912
오후 1:49:28.617 	0.000074	0.000042	0.000912
오후 1:49:28.620 	0.000099	0.000069	0.000912
오후 1:49:28.620 	0.000103	0.000065	0.000912
오후 1:49:28.623 	0.000106	0.000066	0.000912
오후 1:49:28.623 	0.000078	0.000047	0.000912
오후 1:49:28.644 	0.000082	0.000055	0.000912
오후 1:49:28.644 	0.000103	0.000063	0.000912
오후 1:49:28.646 	0.000084	0.000030	0.000912
오후 1:49:28.646 	0.000084	0.000028	0.000912
오후 1:49:28.648 	0.000090	0.000046	0.000912
오후 1:49:28.648 	0.000120	0.000069	0.000912
오후 1:49:28.651 	0.000077	0.000027	0.000912
오후 1:49:28.651 	0.000084	0.000034	0.000912
오후 1:49:28.654 	0.000102	0.000044	0.000912
오후 1:49:28.654 	0.000108	0.000057	0.000912
오후 1:49:28.674 	0.000092	0.000036	0.000912
오후 1:49:28.674 	0.000073	0.000027	0.000912
오후 1:49:28.676 	0.000088	0.000051	0.000912
오후 1:49:28.676 	0.000064	0.000013	0.000912
오후 1:49:28.679 	0.000151	0.000113	0.000912
오후 1:49:28.679 	0.000115	0.000059	0.000912
오후 1:49:28.683 	0.000100	0.000053	0.000912
오후 1:49:28.683 	0.000125	0.000063	0.000912
오후 1:49:28.685 	0.000098	0.000034	0.000912
오후 1:49:28.685 	0.000065	0.000017	0.000912
오후 1:49:28.731 	0.000056	0.000019	0.000912
오후 1:49:28.731 	0.000077	0.000036	0.000912
오후 1:49:28.734 	0.000116	0.000068	0.000912
오후 1:49:28.734 	0.000092	0.000045	0.000912
오후 1:49:28.737 	0.000090	0.000055	0.000912
오후 1:49:28.737 	0.000094	0.000057	0.000912
오후 1:49:28.740 	0.000102	0.000063	0.000912
오후 1:49:28.740 	0.000084	0.000047	0.000912
오후 1:49:28.763 	0.000051	0.000006	0.000912
오후 1:49:28.763 	0.000069	0.000032	0.000912
오후 1:49:28.766 	0.000101	0.000054	0.000912
오후 1:49:28.766 	0.000109	0.000065	0.000912
오후 1:49:28.769 	0.000105	0.000054	0.000912
오후 1:49:28.769 	0.000079	0.000032	0.000912
오후 1:49:28.771 	0.000137	0.000097	0.000912
오후 1:49:28.771 	0.000153	0.000103	0.000912
오후 1:49:28.816 	0.000087	0.000031	0.000912
오후 1:49:28.816 	0.000025	-0.000014	0.000912
오후 1:49:28.818 	0.000083	0.000052	0.000912
오후 1:49:28.818 	0.000057	0.000023	0.000912
오후 1:49:28.823 	0.000041	0.000009	0.000912
오후 1:49:28.823 	0.000045	0.000003	0.000912
오후 1:49:28.847 	0.000097	0.000055	0.000912
오후 1:49:28.847 	0.000080	0.000033	0.000912
오후 1:49:28.850 	0.000063	0.000042	0.000912
오후 1:49:28.850 	0.000071	0.000041	0.000912
오후 1:49:28.854 	0.000060	0.000025	0.000912
오후 1:49:28.854 	0.000057	0.000031	0.000912
오후 1:49:28.856 	0.000110	0.000072	0.000912
오후 1:49:28.856 	0.000061	0.000022	0.000912
오후 1:49:28.879 	0.000063	0.000029	0.000912
오후 1:49:28.879 	0.000093	0.000060	0.000912
오후 1:49:28.882 	0.000097	0.000065	0.000912
오후 1:49:28.882 	0.000084	0.000046	0.000912
오후 1:49:28.887 	0.000102	0.000060	0.000912
오후 1:49:28.887 	0.000099	0.000064	0.000912
오후 1:49:28.898 	0.000104	0.000072	0.000912
오후 1:49:28.898 	0.000076	0.000029	0.000912
오후 1:49:28.940 	0.000080	0.000030	0.000912
오후 1:49:28.940 	0.000092	0.000038	0.000912
오후 1:49:28.943 	0.000083	0.000036	0.000912
오후 1:49:28.943 	0.000072	0.000018	0.000912
오후 1:49:28.946 	0.000061	0.000011	0.000912
오후 1:49:28.946 	0.000069	0.000027	0.000912
오후 1:49:28.948 	0.000105	0.000058	0.000912
오후 1:49:28.948 	0.000066	0.000040	0.000912
오후 1:49:28.968 	0.000047	0.000009	0.000912
오후 1:49:28.968 	0.000035	-0.000002	0.000912
오후 1:49:28.970 	0.000066	0.000033	0.000912
오후 1:49:28.970 	0.000070	0.000028	0.000912
오후 1:49:28.975 	0.000071	0.000023	0.000912
오후 1:49:28.975 	0.000069	0.000029	0.000912
오후 1:49:29.007 	0.000071	0.000030	0.000912
오후 1:49:29.007 	0.000093	0.000052	0.000912
오후 1:49:29.013 	0.000081	0.000025	0.000912
오후 1:49:29.013 	0.000075	0.000028	0.000912
오후 1:49:29.016 	0.000075	0.000035	0.000912
오후 1:49:29.016 	0.000102	0.000042	0.000912
오후 1:49:29.043 	0.000090	0.000034	0.000912
오후 1:49:29.043 	0.000073	0.000022	0.000912
오후 1:49:29.046 	0.000088	0.000045	0.000912
오후 1:49:29.046 	0.000076	0.000020	0.000912
오후 1:49:29.047 	0.000084	0.000038	0.000912
오후 1:49:29.047 	0.000106	0.000061	0.000912
오후 1:49:29.050 	0.000098	0.000052	0.000912
오후 1:49:29.050 	0.000123	0.000080	0.000912
오후 1:49:29.080 	0.000102	0.000051	0.000912
오후 1:49:29.080 	0.000091	0.000041	0.000912
오후 1:49:29.082 	0.000089	0.000051	0.000912
오후 1:49:29.082 	0.000046	0.000007	0.000912
오후 1:49:29.085 	0.000082	0.000059	0.000912
오후 1:49:29.085 	0.000051	0.000029	0.000912
오후 1:49:29.088 	0.000055	0.000032	0.000912
오후 1:49:29.088 	0.000072	0.000061	0.000912
오후 1:49:29.098 	0.000102	0.000064	0.000912
오후 1:49:29.098 	0.000080	0.000054	0.000912
오후 1:49:29.122 	0.000081	0.000060	0.000912
오후 1:49:29.122 	0.000059	0.000024	0.000912
오후 1:49:29.126 	0.000069	0.000036	0.000912
오후 1:49:29.126 	0.000081	0.000049	0.000912
오후 1:49:29.129 	0.000098	0.000063	0.000912
오후 1:49:29.129 	0.000085	0.000046	0.000912
오후 1:49:29.139 	0.000098	0.000059	0.000912
오후 1:49:29.139 	0.000093	0.000058	0.000912
오후 1:49:29.190 	0.000080	0.000049	0.000912
오후 1:49:29.190 	0.000069	0.000037	0.000912
오후 1:49:29.195 	0.000060	0.000034	0.000912
오후 1:49:29.195 	0.000076	0.000045	0.000912
오후 1:49:29.197 	0.000074	0.000051	0.000912
오후 1:49:29.197 	0.000091	0.000055	0.000912
오후 1:49:29.200 	0.000089	0.000046	0.000912
오후 1:49:29.200 	0.000097	0.000057	0.000912
오후 1:49:29.243 	0.000079	0.000042	0.000912
오후 1:49:29.243 	0.000091	0.000051	0.000912
오후 1:49:29.245 	0.000071	0.000029	0.000912
오후 1:49:29.245 	0.000092	0.000054	0.000912
오후 1:49:29.248 	0.000114	0.000068	0.000912
오후 1:49:29.248 	0.000081	0.000039	0.000912
오후 1:49:29.250 	0.000109	0.000066	0.000912
오후 1:49:29.250 	0.000093	0.000030	0.000912
오후 1:49:29.274 	0.000076	0.000017	0.000912
오후 1:49:29.274 	0.000087	0.000044	0.000912
오후 1:49:29.277 	0.000083	0.000044	0.000912
오후 1:49:29.277 	0.000069	0.000036	0.000912
오후 1:49:29.280 	0.000090	0.000056	0.000912
오후 1:49:29.280 	0.000094	0.000042	0.000912
오후 1:49:29.282 	0.000063	0.000025	0.000912
오후 1:49:29.282 	0.000057	0.000021	0.000912
오후 1:49:29.284 	0.000103	0.000053	0.000912
오후 1:49:29.284 	0.000063	0.000019	0.000912
오후 1:49:29.306 	0.000054	0.000013	0.000912
오후 1:49:29.306 	0.000088	0.000051	0.000912
오후 1:49:29.309 	0.000068	0.000027	0.000912
오후 1:49:29.309 	0.000085	0.000042	0.000912
오후 1:49:29.363 	0.000044	-0.000004	0.000912
오후 1:49:29.363 	0.000034	-0.000007	0.000912
오후 1:49:29.406 	0.000064	0.000015	0.000912
오후 1:49:29.406 	0.000054	0.000018	0.000912
오후 1:49:29.410 	0.000030	-0.000007	0.000912
오후 1:49:29.410 	0.000065	0.000041	0.000912
오후 1:49:29.413 	0.000049	0.000030	0.000912
오후 1:49:29.413 	0.000059	0.000029	0.000912
오후 1:49:29.415 	0.000051	0.000026	0.000912
오후 1:49:29.415 	0.000068	0.000036	0.000912
오후 1:49:29.437 	0.000049	0.000016	0.000912
오후 1:49:29.437 	0.000075	0.000036	0.000912
오후 1:49:29.439 	0.000047	0.000019	0.000912
오후 1:49:29.439 	0.000041	0.000007	0.000912
오후 1:49:29.441 	0.000039	0.000007	0.000912
오후 1:49:29.441 	0.000060	0.000032	0.000912
오후 1:49:29.446 	0.000056	0.000027	0.000912
오후 1:49:29.446 	0.000029	0.000002	0.000912
오후 1:49:29.469 	0.000060	0.000021	0.000912
오후 1:49:29.469 	0.000070	0.000049	0.000912
오후 1:49:29.472 	0.000089	0.000049	0.000912
오후 1:49:29.472 	0.000072	0.000036	0.000912
오후 1:49:29.474 	0.000049	0.000026	0.000912
오후 1:49:29.474 	0.000064	0.000035	0.000912
오후 1:49:29.477 	0.000040	0.000018	0.000912
오후 1:49:29.477 	0.000051	0.000031	0.000912
오후 1:49:29.498 	0.000046	0.000021	0.000912
오후 1:49:29.498 	0.000091	0.000055	0.000912
오후 1:49:29.501 	0.000075	0.000044	0.000912
오후 1:49:29.501 	0.000071	0.000040	0.000912
오후 1:49:29.503 	0.000073	0.000065	0.000912
오후 1:49:29.503 	0.000062	0.000042	0.000912
오후 1:49:29.505 	0.000051	0.000037	0.000912
오후 1:49:29.505 	0.000080	0.000055	0.000912
오후 1:49:29.508 	0.000085	0.000051	0.000912
오후 1:49:29.508 	0.000075	0.000039	0.000912
오후 1:49:29.518 	0.000100	0.000074	0.000912
오후 1:49:29.518 	0.000055	0.000035	0.000912
오후 1:49:29.552 	0.000053	0.000030	0.000912
오후 1:49:29.552 	0.000071	0.000031	0.000912
오후 1:49:29.554 	0.000083	0.000051	0.000912
오후 1:49:29.554 	0.000079	0.000044	0.000912
오후 1:49:29.557 	0.000081	0.000041	0.000912
오후 1:49:29.557 	0.000057	0.000025	0.000912
오후 1:49:29.559 	0.000088	0.000056	0.000912
오후 1:49:29.559 	0.000108	0.000073	0.000912
오후 1:49:29.568 	0.000068	0.000021	0.000912
오후 1:49:29.568 	0.000060	0.000028	0.000912
오후 1:49:29.605 	0.000102	0.000049	0.000912
오후 1:49:29.605 	0.000084	0.000043	0.000912
오후 1:49:29.608 	0.000086	0.000053	0.000912
오후 1:49:29.608 	0.000049	0.000021	0.000912
오후 1:49:29.612 	0.000052	0.000025	0.000912
오후 1:49:29.612 	0.000073	0.000038	0.000912
오후 1:49:29.614 	0.000080	0.000051	0.000912
오후 1:49:29.614 	0.000077	0.000040	0.000912
오후 1:49:29.642 	0.000060	0.000032	0.000912
오후 1:49:29.642 	0.000072	0.000047	0.000912
오후 1:49:29.645 	0.000046	0.000032	0.000912
오후 1:49:29.645 	0.000058	0.000038	0.000912
오후 1:49:29.648 	0.000050	0.000057	0.000912
오후 1:49:29.648 	0.000080	0.000070	0.000912
오후 1:49:29.651 	0.000060	0.000051	0.000912
오후 1:49:29.651 	0.000078	0.000068	0.000912
오후 1:49:29.661 	0.000034	0.000025	0.000912
오후 1:49:29.661 	0.000063	0.000056	0.000912
오후 1:49:29.693 	0.000072	0.000059	0.000912
오후 1:49:29.693 	0.000102	0.000076	0.000912
오후 1:49:29.696 	0.000066	0.000058	0.000912
오후 1:49:29.696 	0.000047	0.000053	0.000912
오후 1:49:29.699 	0.000049	0.000033	0.000912
오후 1:49:29.699 	0.000062	0.000049	0.000912
오후 1:49:29.703 	0.000037	0.000022	0.000912
오후 1:49:29.703 	0.000006	-0.000018	0.000912
오후 1:49:29.724 	0.000038	0.000023	0.000912
